X,Y,NAZEV,ULICE_x,OBEC_x,ICOFIR,FIRMA40A
16.580571540000449,49.205335395000475,,Tichého 514/9,Brno,13371860,Hana Sigmundová
13.420423516000426,49.758332725000457,,Zábělská 853/46,Plzeň,68810725,Hana Volínová
13.367882734000432,49.744827454000472,,Tylova 482/34,Plzeň,68810725,Hana Volínová
14.518248438000455,50.19692737800051,Potraviny,Revoluční 219/6,Měšice,73745375,Hang Luyen Thi Thu
14.196854911000457,50.774617226000487,,Prokopa Holého 113/20,Děčín,2628210,Hanh Hoang
17.280109918000448,49.2863200270005,,,Věžky,49825551,"Hans - Marketing, s.r.o. v likvidaci"
15.178219488000423,50.732150505000504,,Svatopluka Čecha 4204/80,Jablonec nad Nisou,61678511,"Hasa, s.r.o."
13.851371158000461,50.646932032000507,,Antonína Sochora 1340/4,Teplice,25027093,"Háša, s.r.o."
14.432462336000469,50.089063898000461,,Havlíčkova 1026/6,Praha,333000,"Haupt, s.r.o."
14.432385706000446,50.041597286000467,,Kubištova 1100/4,Praha,333000,"Haupt, s.r.o."
14.479854584000464,50.351507288000505,,Kpt. Jaroše 292/9,Mělník,42739179,"Havelka, s.r.o."
14.387620826000443,49.88276958500046,Sportovní centrum Spirit,Kiliánská 324,Davle,24127701,"Hébé catering, s.r.o."
15.159417879000443,50.725287332000505,Traficon Na Vršku - ALBERT,Na Vršku 4202/6,Jablonec nad Nisou,73816752,Hedvika Hromádková
13.414470062000419,50.461089959000503,,,Chomutov,75953536,Helena Holubářová
17.075974228000462,49.702244823000456,,Masarykova 767/6,Litovel,44771444,Helena Homoláková
15.418489636000459,50.034272569000507,,U Stadionu,Chvaletice,12965235,Helena Chlumská
16.973962042000437,49.965414473000465,,Slovanská 280/20,Šumperk,48745031,Helena Jelínková
13.388773065000464,49.737525234000486,Noviny - Tabák,Sladkovského 472/3,Plzeň,71570683,Helena Kolářová
17.892710767000437,49.940319922000469,,Hany Kvapilové 1656/20,Opava,65154398,Helena Piková
17.874027502000445,49.961136226000463,,U Lávky 218/1,Opava,65154398,Helena Piková
17.898943614000473,49.937132786000461,,Dvořákovy sady 176/2,Opava,65154398,Helena Piková
17.908782752000434,49.937566125000501,,Komenského 397/5,Opava,65154398,Helena Piková
17.916087406000429,49.941663248000509,,Edvarda Beneše 961/2,Opava,65154398,Helena Piková
17.906582484000467,49.937576701000467,,Praskova 399/8,Opava,65154398,Helena Piková
17.898908615000437,49.936272487000508,,Mírová 630/3,Opava,65154398,Helena Piková
13.823889088000442,50.640232525000499,,náměstí Svobody 2937,Teplice,25410661,"Helin, s.r.o."
16.62265150400043,49.21384430000046,,Jugoslávská 696/154,Brno,29204194,"Hendrych Invest, s.r.o."
16.622420188000433,49.200627922000479,,Hvězdová 304/6,Brno,29204194,"Hendrych Invest, s.r.o."
16.553371043000425,49.222366320000503,,Vavřinecká 1052/18,Brno,29204194,"Hendrych Invest, s.r.o."
16.612701744000447,49.201762593000467,,Kudelova 1855/8,Brno,29204194,"Hendrych Invest, s.r.o."
15.169361092000429,50.718718758000477,,Revoluční 837/21,Jablonec nad Nisou,63144930,"Hewl, s.r.o."
14.42323782900047,50.05752490800046,Večerka,Na dolinách 274/11,Praha,73789747,Hiep Vu Xuan
14.424379048000446,50.058267368000486,POTRAVINY,Sinkulova 78/33,Praha,73789747,Hiep Vu Xuan
14.422900508000453,50.058300689000475,,Na dolinách 86/1,Praha,73789747,Hiep Vu Xuan
14.475223488000438,50.352453869000499,,Radniční 2/4,Mělník,47541342,"Higonet, s.r.o."
14.432061982000448,50.090668251000466,,Zlatnická 1582/10,Praha,63112710,Hines Czech Development Company L.L.C. -
13.835950735000438,50.645613131000459,,Karla Čapka 1559/11a,Teplice,67946305,Hoa Nguyen Xuan
15.848348280000437,50.216166354000507,,Pospíšilova 1159/41,Hradec Králové,61523771,Hoa Tran Thi Lien
13.870321578000471,50.682077816000458,,Mariánské náměstí 2/1,Krupka,61270466,HOI Nguyen DUC
15.592051036000441,49.394072626000479,,Masarykovo náměstí 642/24,Jihlava,48952141,"Holst, s.r.o. v likvidaci"
14.053030420000425,50.513050838000481,,8.května 25/10,Lovosice,27340074,Hong Linh Nguyen
17.125527819000467,48.853270996000504,,Národní třída,Hodonín,66768934,Hong Nguyen Duc
14.091802973000426,50.669636378000462,,Obvodová 732/20,Ústí nad Labem,27351114,Hop Tran Thi
14.515594604000455,50.037097208000489,U Bouzků,Matúškova 831/1,Praha,27183149,"Hopa, s.r.o."
15.57591669000044,49.394452669000486,,Žižkova 1872/89,Jihlava,15527051,"Horpo, spol., s.r.o."
13.833197357000472,50.643885146000457,,Vrchlického 1036/7,Teplice,47306912,"Hotely Frydrych, s.r.o. v likvidaci"
14.421818965000455,50.0886897310005,,Dlouhá 610/4,Praha,47306912,"Hotely Frydrych, s.r.o. v likvidaci"
17.261506529000428,49.940813944000467,HRUŠKA - číslo 413,Julia Fučíka 79/36,Rýmařov,19014325,"Hruška, s.r.o."
18.428704723000465,49.784824402000481,Hruška - číslo 414,U Stromovky 339/38,Havířov,19014325,"Hruška, s.r.o."
16.034980002000452,48.869425976000457,Hruška - číslo 429,Pod Soudním vrchem 2567/3,Znojmo,19014325,"Hruška, s.r.o."
17.466578787000458,49.994086778000508,HRUŠKA - ČÍSLO 426,Husova 909/8,Bruntál,19014325,"Hruška, s.r.o."
18.47841759700043,49.799757686000476,HRUŠKA - číslo 399,Těrlická 1280/2a,Horní Suchá,19014325,"Hruška, s.r.o."
18.564293003000444,49.843152858000508,HRUŠKA - číslo 620,Polská 7/14a,Karviná,19014325,"Hruška, s.r.o."
18.162814597000477,49.838697599000454,700,Pavlouskova 4421/7,Ostrava,19014325,"Hruška, s.r.o."
18.177236905000427,49.827757027000473,Hruška-číslo 705,Hlavní třída 843/54,Ostrava,19014325,"Hruška, s.r.o."
18.257406723000429,49.787822943000492,763,Horní 1471/57,Ostrava,19014325,"Hruška, s.r.o."
17.268119503000435,49.931343350000475,HRUŠKA - číslo 396,1. máje 1190/13,Rýmařov,19014325,"Hruška, s.r.o."
17.284977171000435,49.610279003000471,HRUŠKA - číslo 796,Chválkovická 479/92,Olomouc,19014325,"Hruška, s.r.o."
18.449954534000426,49.775552810000477,č.747,Dlouhá třída 1226/44a,Havířov,19014325,"Hruška, s.r.o."
18.430394267000452,49.779357347000484,"HRUŠKA, spol. s r.o.",nám. Republiky 569/1,Havířov,19014325,"Hruška, s.r.o."
18.236767682000448,49.763097020000487,"HRUŠKA,spol. s r.o. - číslo 600",Blanická 973/185,Ostrava,19014325,"Hruška, s.r.o."
17.902830320000476,49.930800061000468,"HRUŠKA, spol. s r.o. - číslo 601",Tyršova 868/38,Opava,19014325,"Hruška, s.r.o."
18.546129778000477,49.857154165000509,"HRUŠKA, spol. s r.o. - číslo 606",Rudé armády 1849/1c,Karviná,19014325,"Hruška, s.r.o."
17.880633257000454,49.935957072000463,č. 608,Rybova 2555/26,Opava,19014325,"Hruška, s.r.o."
17.001403825000466,49.282452871000487,č.617,Letní 578/1,Vyškov,19014325,"Hruška, s.r.o."
18.138019598000426,49.600236667000502,č.616,Školní 157/12,Kopřivnice,19014325,"Hruška, s.r.o."
18.180916300000433,49.847057274000463,č. 626,Aleše Hrdličky 6196/11,Ostrava,19014325,"Hruška, s.r.o."
15.478284645000429,50.292767399000468,Hruška-číslo 658,nám. prof. Babáka 15,Smidary,19014325,"Hruška, s.r.o."
17.246787355000436,49.581572621000475,Hruška č. 506,Nedvědova 388/4,Olomouc,19014325,"Hruška, s.r.o."
16.64444995800045,49.363820018000467,Hruška č. 512,L. Janáčka 1927/7a,Blansko,19014325,"Hruška, s.r.o."
17.286115788000473,49.726917366000464,Hruška č. 504,Uničovská 2148/98,Šternberk,19014325,"Hruška, s.r.o."
17.675931054000444,49.226447474000508,HRUŠKA - ČÍSLO 528,Ševcovská 1556/3,Zlín,19014325,"Hruška, s.r.o."
17.141028210000457,48.864203665000502,Hruška č. 533,Brandlova 4065/143,Hodonín,19014325,"Hruška, s.r.o."
18.192184374000476,49.903632734000496,HRUŠKA číslo 566,Hornická 1269/5,Hlučín,19014325,"Hruška, s.r.o."
16.473998258000449,49.747921929000483,Hruška č. 568,Mýtní 657/6,Svitavy,19014325,"Hruška, s.r.o."
16.077566661000446,48.852344042000482,HRUŠKA - číslo 454,Dobšická 3580/17,Znojmo,19014325,"Hruška, s.r.o."
18.426343390000454,49.78262606400051,HRUŠKA - číslo 573,Hlavní třída 387/45,Havířov,19014325,"Hruška, s.r.o."
18.623343187000444,49.746945216000483,HRUŠKA - číslo 468,Hlavní třída 2020/28,Český Těšín,19014325,"Hruška, s.r.o."
16.571735302000434,49.168447274000471,HRUŠKA - číslo 469,Švermova 654/9,Brno,19014325,"Hruška, s.r.o."
16.969070590000456,49.967929401000504,HRUŠKA - číslo 470,nám. Republiky 2600/7,Šumperk,19014325,"Hruška, s.r.o."
16.688849977000473,49.20233257300049,HRUŠKA - ČÍSLO 725,Karolíny Světlé 2410/83,Brno,19014325,"Hruška, s.r.o."
18.234992696000461,49.795112657000459,HRUŠKA - číslo 481,Pavlovova 1626/67,Ostrava,19014325,"Hruška, s.r.o."
18.196741777000454,49.814804781000475,HRUŠKA - číslo 482,Bílovecká 538/52,Ostrava,19014325,"Hruška, s.r.o."
18.129499362000445,49.786993447000498,HRUŠKA - číslo 611,Lidická 218,Klimkovice,19014325,"Hruška, s.r.o."
16.876020625000422,49.883250105000457,Hruška - číslo 491,Kozinova 1903/6,Zábřeh,19014325,"Hruška, s.r.o."
18.255430133000459,49.828204131000462,Hruška - číslo 493,Slavníkovců 630/6,Ostrava,19014325,"Hruška, s.r.o."
16.918892315000448,49.775697424000498,HRUŠKA - číslo 447,Zámečnická 996/4,Mohelnice,19014325,"Hruška, s.r.o."
18.442494355000463,49.777502794000497,"Hruška, spol. s r.o. - číslo 799",Dlouhá třída 873/18b,Havířov,19014325,"Hruška, s.r.o."
15.848151880000444,50.199774255000477,Hruška-číslo 650,Moravská 980/7,Hradec Králové,19014325,"Hruška, s.r.o."
15.840523082000459,50.194285881000496,Hruška-číslo 651,třída Edvarda Beneše 1427/13,Hradec Králové,19014325,"Hruška, s.r.o."
15.816760945000453,50.19989452900046,Hruška-číslo 652,Jungmannova 1431/28a,Hradec Králové,19014325,"Hruška, s.r.o."
15.845380709000437,50.220581410000477,Hruška-číslo 653,Severní 883/36,Hradec Králové,19014325,"Hruška, s.r.o."
15.789277112000434,50.174388880000492,Hruška-číslo 659,Poštovní 126/4,Hradec Králové,19014325,"Hruška, s.r.o."
15.850812009000435,50.25488821300047,Hruška-číslo 678,Jaroměřská 104/17,Hradec Králové,19014325,"Hruška, s.r.o."
17.585804511000447,49.527457281000466,Hruška č. 516,náměstí T. G. Masaryka 78/15,Lipník nad Bečvou,19014325,"Hruška, s.r.o."
17.24902995600047,49.59242005900046,Hruška č. 503,tř. Svornosti 1177/57,Olomouc,19014325,"Hruška, s.r.o."
17.297114372000465,49.730572639000457,Hruška č. 521,ČSA 115/23,Šternberk,19014325,"Hruška, s.r.o."
16.651320451000458,49.36660759400047,Hruška č. 513,Dvorská 1960/32,Blansko,19014325,"Hruška, s.r.o."
17.28420743400045,49.593365016000462,Hruška č. 514,Hodolanská 515/20,Olomouc,19014325,"Hruška, s.r.o."
17.222840905000453,49.683245555000497,Hruška č. 518,Dolní 14/11,Štěpánov,19014325,"Hruška, s.r.o."
17.469885861000421,49.452447497000492,Hruška č. 510,Optiky 2752/4a,Přerov,19014325,"Hruška, s.r.o."
17.363844118000429,49.636566306000475,Hruška č. 515,Na pevnůstce 101/2a,Olomouc,19014325,"Hruška, s.r.o."
17.075453851000475,49.700974518000464,Hruška č. 522,1. máje 750/1a,Litovel,19014325,"Hruška, s.r.o."
18.022050841000464,49.599538859000461,Hruška č. 527,Hřbitovní 1097/24,Nový Jičín,19014325,"Hruška, s.r.o."
18.404387882000435,49.798637618000498,č. 544,Jarošova 1018/28,Havířov,19014325,"Hruška, s.r.o."
18.306639508000444,49.772696617000463,741,K Sokolovně 135/1,Vratimov,19014325,"Hruška, s.r.o."
18.177236905000427,49.827757027000473,Hruška-číslo T 707,Hlavní třída 843/54,Ostrava,19014325,"Hruška, s.r.o."
18.26743806400043,49.842243627000471,Hruška-číslo T 727,Hornopolní 2971/61,Ostrava,19014325,"Hruška, s.r.o."
18.254283710000436,49.772812862000478,HRUŠKA - číslo 713,Václava Jiřikovského 282/44,Ostrava,19014325,"Hruška, s.r.o."
18.270987448000426,49.782630009000457,HRUŠKA - číslo 439,Aviatiků 1551/34,Ostrava,19014325,"Hruška, s.r.o."
18.758759962000454,49.586820041000465,HRUŠKA - číslo 422,790,Návsí,19014325,"Hruška, s.r.o."
18.257093070000451,49.791776459000459,HRUŠKA - číslo 484,Dvouletky 325/52,Ostrava,19014325,"Hruška, s.r.o."
18.233496699000455,49.786247127000479,HRUŠKA - číslo 415,Patrice Lumumby 2471/7,Ostrava,19014325,"Hruška, s.r.o."
17.44067621600044,49.46484458800046,HRUŠKA - číslo 722,Teličkova 491/6b,Přerov,19014325,"Hruška, s.r.o."
18.290511541000456,49.835176331000469,HRUŠKA-číslo 774,Zámecká 2315/7,Ostrava,19014325,"Hruška, s.r.o."
16.876151222000431,49.880926793000469,HRUŠKA - číslo 372,náměstí Osvobození 277/18,Zábřeh,19014325,"Hruška, s.r.o."
18.172556877000432,49.828947010000491,HRUŠKA - č. 392,Hlavní třída 706/74,Ostrava,19014325,"Hruška, s.r.o."
18.035987940000439,49.928996957000493,HRUŠKA - číslo 375,Kostelní 336/36,Kravaře,19014325,"Hruška, s.r.o."
18.003793109000469,49.597296458000471,Hruška - číslo 357,Vančurova 702/38,Nový Jičín,19014325,"Hruška, s.r.o."
17.457301320000454,49.442822637000461,HRUŠKA - číslo 353,Jižní čtvrť I 2456/1,Přerov,19014325,"Hruška, s.r.o."
17.896486012000423,49.937742718000493,HRUŠKA - číslo 324,Na Rybníčku 750/16,Opava,19014325,"Hruška, s.r.o."
18.236021950000463,49.806123061000505,HRUŠKA - číslo 342,Horymírova 3179/12,Ostrava,19014325,"Hruška, s.r.o."
18.420968996000454,49.801182593000476,HRUŠKA - číslo 339,Nákupní 424/4,Havířov,19014325,"Hruška, s.r.o."
18.40492352500047,49.791000214000462,HRUŠKA - číslo 338,U Nádraží 1202/2,Havířov,19014325,"Hruška, s.r.o."
18.438555443000439,49.778467252000496,HRUŠKA - číslo 337,Dlouhá třída 485/39,Havířov,19014325,"Hruška, s.r.o."
18.459999556000469,49.773521497000502,HRUŠKA - číslo 336,Okrajová 1416/4,Havířov,19014325,"Hruška, s.r.o."
18.232707741000468,49.789822615000503,HRUŠKA - číslo 334,Krasnoarmejců 2192/5a,Ostrava,19014325,"Hruška, s.r.o."
18.335907475000454,49.81477372600051,HRUŠKA - číslo 333,Těšínská 1262/293,Ostrava,19014325,"Hruška, s.r.o."
18.24960015700043,49.784186689000478,HRUŠKA - číslo 323,Cholevova 1504/3,Ostrava,19014325,"Hruška, s.r.o."
18.233479241000452,49.811543198000493,HRUŠKA - číslo 345,Zimmlerova 2907/36,Ostrava,19014325,"Hruška, s.r.o."
18.405299800000421,49.795339441000465,HRUŠKA - číslo 332,Anglická 1198/13a,Havířov,19014325,"Hruška, s.r.o."
18.143377793000468,49.604622682000468,HRUŠKA - číslo 329,Francouzská 1196/15,Kopřivnice,19014325,"Hruška, s.r.o."
18.265206091000437,49.788223738000511,HRUŠKA - číslo 335,Klegova 1170,Ostrava,19014325,"Hruška, s.r.o."
18.12127402900046,49.83122856200049,HRUŠKA - číslo 370,Osvobození,Vřesina,19014325,"Hruška, s.r.o."
17.115299973000447,49.47368007400047,Hruška-číslo 318,sídl. Svobody 3576/77,Prostějov,19014325,"Hruška, s.r.o."
17.270454094000456,49.599640470000509,HRUŠKA - číslo 352,Pasteurova 162/13C,Olomouc,19014325,"Hruška, s.r.o."
18.25938583000044,49.784402813000497,,Dr. Martínka 1588/2A,Ostrava,19014325,"Hruška, s.r.o."
18.335651148000466,49.842872526000463,,Československé armády 696/48,Ostrava,19014325,"Hruška, s.r.o."
17.887433314000475,49.929984665000461,,Elišky Krásnohorské 2522/10,Opava,19014325,"Hruška, s.r.o."
18.341984461000436,49.814437161000455,,Karvinská 1255/209,Ostrava,19014325,"Hruška, s.r.o."
18.26743806400043,49.842243627000471,,Hornopolní 2971/61,Ostrava,19014325,"Hruška, s.r.o."
17.717514394000432,50.087227222000479,,Opavská 497/53,Krnov,19014325,"Hruška, s.r.o."
18.455502331000446,49.771591992000481,,Šrámkova 1379/2,Havířov,19014325,"Hruška, s.r.o."
18.271241032000432,49.82678159700049,,Hornická 1655/58,Ostrava,19014325,"Hruška, s.r.o."
17.691394870000465,50.081247177000478,,Čsl. armády 794/61,Krnov,19014325,"Hruška, s.r.o."
18.288499947000446,49.839269937000495,,nábřeží Svazu protifašistických bojovník,Ostrava,19014325,"Hruška, s.r.o."
14.412321849000421,49.989231669000503,,K Nouzovu 2181/1,Praha,19014325,"Hruška, s.r.o."
18.408781620000468,49.794070478000492,,Slovenského národního povstání 616/7,Havířov,19014325,"Hruška, s.r.o."
18.182692629000428,49.824452890000487,,Větrná 1090/1,Ostrava,19014325,"Hruška, s.r.o."
18.337385516000438,49.834502219000456,,Lechova 1596/2,Ostrava,19014325,"Hruška, s.r.o."
18.235168869000461,49.807437514000469,,U Hrůbků 3060/145,Ostrava,19014325,"Hruška, s.r.o."
18.250161996000429,49.791065138000477,,Mitušova 1042/1,Ostrava,19014325,"Hruška, s.r.o."
18.222236934000421,49.778748843000471,,Výškovická 714/170,Ostrava,19014325,"Hruška, s.r.o."
18.223519997000437,49.777952583000456,,Výškovická 608/163,Ostrava,19014325,"Hruška, s.r.o."
18.337454671000444,49.834312339000462,,Pikartská 1596/59,Ostrava,19014325,"Hruška, s.r.o."
18.451095501000452,49.781272751000472,,17. listopadu 1628/38,Havířov,19014325,"Hruška, s.r.o."
17.469398386000421,49.992259419000504,,Nádražní 1443/3,Bruntál,19014325,"Hruška, s.r.o."
17.669361809000463,49.237082451000504,,Středová 4786,Zlín,19014325,"Hruška, s.r.o."
18.556649181000466,49.853862535000474,,Borovského 875/32a,Karviná,19014325,"Hruška, s.r.o."
16.986569832000441,49.959120356000483,,Uničovská 1785/32,Šumperk,19014325,"Hruška, s.r.o."
17.691651785000431,50.091656379000483,,Albrechtická 801/32,Krnov,19014325,"Hruška, s.r.o."
17.701696051000454,50.090972755000507,,U Požárníků 37/2,Krnov,19014325,"Hruška, s.r.o."
18.296027696000465,49.843586785000468,,Bohumínská 452/50,Ostrava,19014325,"Hruška, s.r.o."
18.432279287000426,49.787049010000487,,Česká 1200/3,Havířov,19014325,"Hruška, s.r.o."
18.177106727000421,49.832397019000496,,Opavská 1140/38,Ostrava,19014325,"Hruška, s.r.o."
18.271258729000465,49.826735166000503,,Hornická 3044/49,Ostrava,19014325,"Hruška, s.r.o."
16.040535953000472,48.878374029000497,,Pod Svatým Janem 420/4,Znojmo,19014325,"Hruška, s.r.o."
18.188016161000462,49.837917203000472,,Martinovská 6186/15,Ostrava,19014325,"Hruška, s.r.o."
18.186172938000425,49.829842896000457,,Opavská 6113/1,Ostrava,19014325,"Hruška, s.r.o."
17.995159958000443,49.4852300120005,,6,Krhová,19014325,"Hruška, s.r.o."
16.064511095000455,48.840993547000494,,Dukelských bojovníků 2940/131,Znojmo,19014325,"Hruška, s.r.o."
18.263155956000446,49.780752878000499,,Krestova 1546/36,Ostrava,19014325,"Hruška, s.r.o."
18.17783156100046,49.835811526000498,,Sokolovská 1184/28,Ostrava,19014325,"Hruška, s.r.o."
18.015297198000439,49.592603001000498,,Dvořákova 1947/41,Nový Jičín,19014325,"Hruška, s.r.o."
18.15914628100046,49.847046782000461,,Oty Synka 1852/41,Ostrava,19014325,"Hruška, s.r.o."
17.131068210000421,48.857683101000475,,G. Preissové 3472/6,Hodonín,19014325,"Hruška, s.r.o."
16.725547657000448,48.943597451000471,,U Větrolamu 1161/15,Hustopeče,19014325,"Hruška, s.r.o."
18.237091417000443,49.791503365000494,,Čujkovova 2709/42,Ostrava,19014325,"Hruška, s.r.o."
18.253314972000453,49.782537852000473,,Jiřího Herolda 1580/3,Ostrava,19014325,"Hruška, s.r.o."
17.913057726000432,49.923233540000467,,Bílovecká 1009/62,Opava,19014325,"Hruška, s.r.o."
18.021235400000421,49.604448512000488,,Suvorovova,Nový Jičín,19014325,"Hruška, s.r.o."
17.901612221000448,49.9387530030005,,Horní náměstí 21/4,Opava,19014325,"Hruška, s.r.o."
17.130728455000451,49.016354678000482,,Sídliště Za Stadionem 1169/26,Kyjov,19014325,"Hruška, s.r.o."
17.687246549000463,50.087837321000507,,Revoluční 1987/74,Krnov,19014325,"Hruška, s.r.o."
18.194451099000446,49.894124393000482,,Dukelská,Hlučín,19014325,"Hruška, s.r.o."
18.253145010000424,49.782347831000493,,Jiřího Herolda 1618/5,Ostrava,19014325,"Hruška, s.r.o."
18.288499947000446,49.839269937000495,,,Ostrava,19014325,"Hruška, s.r.o."
18.185709468000425,49.850132529000462,,Na Hrázi 3228/2,Ostrava,19014325,"Hruška, s.r.o."
18.189253985000448,49.889283446000491,,Vinohradská 1302/41,Hlučín,19014325,"Hruška, s.r.o."
18.011825618000444,49.75446817700049,,Dukelská 232/3,Bílovec,19014325,"Hruška, s.r.o."
18.250256419000436,49.779318571000488,,Bohumíra Četyny 3025/15,Ostrava,19014325,"Hruška, s.r.o."
18.329602279000426,49.859573662000457,,Koněvova 277/102,Ostrava,19014325,"Hruška, s.r.o."
17.444669981000459,50.106539983000459,,325,Karlovice,19014325,"Hruška, s.r.o."
18.165236192000464,49.830197087000499,,Hlavní třída 590/111,Ostrava,19014325,"Hruška, s.r.o."
18.263130776000423,49.837182549000488,,Ahepjukova 2859/8,Ostrava,19014325,"Hruška, s.r.o."
18.554111341000464,49.865586860000462,,Mendelova 2873/5a,Karviná,19014325,"Hruška, s.r.o."
18.227137786000469,49.78964350400048,,Výškovická 2526/118,Ostrava,19014325,"Hruška, s.r.o."
18.167747259000464,49.844362565000495,,náměstí Antonie Bejdové 1807/8,Ostrava,19014325,"Hruška, s.r.o."
18.222824959000434,49.787855761000458,,Volgogradská 2470/123,Ostrava,19014325,"Hruška, s.r.o."
18.017959341000449,49.760238141000457,,17. listopadu 146/27,Bílovec,19014325,"Hruška, s.r.o."
18.012262062000445,49.593693776000464,,Gen. Hlaďo 212/25,Nový Jičín,19014325,"Hruška, s.r.o."
18.284004321000452,49.847395518000496,,Křižíkova 2628/19,Ostrava,19014325,"Hruška, s.r.o."
18.290511541000456,49.835176331000469,,Zámecká 2315/7,Ostrava,19014325,"Hruška, s.r.o."
18.136221027000431,49.603373863000456,,Javorová 769/7a,Kopřivnice,19014325,"Hruška, s.r.o."
18.551630573000466,49.852907393000464,,Borovského 817/10,Karviná,19014325,"Hruška, s.r.o."
18.266136620000452,49.785273016000474,,Mjr. Nováka 1311/1,Ostrava,19014325,"Hruška, s.r.o."
17.395312353000463,49.291069292000486,,Slovanské náměstí 2790/7,Kroměříž,19014325,"Hruška, s.r.o."
16.96336525400045,49.970462038000505,,Temenická 2317/44,Šumperk,19014325,"Hruška, s.r.o."
18.145357463000437,49.847079088000498,,Opavská 1528,Ostrava,19014325,"Hruška, s.r.o."
18.018970046000447,49.597458949000497,,Riegrova 878/6,Nový Jičín,19014325,"Hruška, s.r.o."
16.879769011000462,49.203006544000459,,Sušilovo náměstí 367/1,Rousínov,19014325,"Hruška, s.r.o."
18.560949922000475,49.856737445000476,,Majakovského 2218/11,Karviná,19014325,"Hruška, s.r.o."
18.253142761000447,49.777118738000468,,Aloise Gavlase 262/14a,Ostrava,19014325,"Hruška, s.r.o."
18.624287167000432,49.745964979000462,,Štefánikova 20/21,Český Těšín,19014325,"Hruška, s.r.o."
18.247441772000457,49.794565004000503,,Plzeňská 2621/2,Ostrava,19014325,"Hruška, s.r.o."
18.479381216000434,49.79747751500048,,Těrlická 260/1,Horní Suchá,19014325,"Hruška, s.r.o."
17.125615424000443,49.010592268000494,,třída Komenského 48/15,Kyjov,19014325,"Hruška, s.r.o."
18.54304378000046,49.860542653000493,,Janského 2458/4,Karviná,19014325,"Hruška, s.r.o."
18.164682159000449,49.787253076000468,,1. května 1136/156a,Ostrava,19014325,"Hruška, s.r.o."
17.920010454000476,49.934693230000505,,Polní 1662/12,Opava,19014325,"Hruška, s.r.o."
17.911378002000447,49.941673488000504,,Ratibořská 1475/45,Opava,19014325,"Hruška, s.r.o."
18.484451862000469,49.795144551000476,,Těrlická 1221/21,Horní Suchá,19014325,"Hruška, s.r.o."
17.910073117000422,49.945065165000472,,Šrámkova 1281/1,Opava,19014325,"Hruška, s.r.o."
18.225643551000474,49.788453270000502,,Výškovická 2498/122,Ostrava,19014325,"Hruška, s.r.o."
18.282637159000444,49.773653857000511,,Paskovská 39/100,Ostrava,19014325,"Hruška, s.r.o."
17.831179480000458,49.663443313000471,,Masarykovo náměstí 1/1,Odry,19014325,"Hruška, s.r.o."
18.436605376000443,49.773114260000455,,Klidná 788/10,Havířov,19014325,"Hruška, s.r.o."
18.218492408000429,49.780130945000508,,Lumírova 637/25,Ostrava,19014325,"Hruška, s.r.o."
18.419485505000466,49.786024205000501,,Hlavní třída 3/2,Havířov,19014325,"Hruška, s.r.o."
17.889358202000437,49.933793063000508,,Englišova 986/37,Opava,19014325,"Hruška, s.r.o."
18.238179664000427,49.792539817000488,,Rodimcevova 2055/27,Ostrava,19014325,"Hruška, s.r.o."
18.286290199000462,49.830950206000466,,Jantarová 3344/4,Ostrava,25391011,"HS Rožnov, s.r.o."
18.162525677000474,49.466114032000462,,Horní Paseky,Rožnov pod Radhoštěm,25391011,"HS Rožnov, s.r.o."
12.190121828000429,50.220990661000485,,Neumannova 271/1,Aš,61047201,Hung Pham Van
13.823166520000427,50.642342818000486,,Rokycanova 379/5,Teplice,67849415,Huong Pham Thi
13.773691256000461,50.54765039500046,,Komenského 42/4,Bílina,66064953,Huong Pham Van
15.180581744000449,50.724247419000505,,Podhorská 573/51,Jablonec nad Nisou,27983412,Huu Hoi Tran
12.814282691000415,50.136147026000458,,Kounice 606/7,Horní Slavkov,28672909,Huu Nam Pham
14.053851355000461,50.626323039000511,,Pražská 144/106,Ústí nad Labem,67245641,Huu Oanh Nguyen
18.156829936000463,49.844740509000474,,Ludvíka Podéště 1974/25,Ostrava,63036771,Huy Chi Nguyen
14.231455894000419,50.780525929000476,,Kamenická 642/103,Děčín,66769477,Huy Nguyen Quang
14.570124818000465,50.995534097000473,,9. května 187/5,Jiříkov,47026928,Huynh Dinh DUC
15.113591711000424,50.149443056000507,,Dr. Beneše 489/55,Poděbrady,11255498,Hynek Votík
16.604158427000471,49.200906407000502,PNEUMATIKY,Mezírka 775/1,Brno,26231484,"Hypermarket.CZ, s.r.o."
16.528190983000457,49.304539648000457,,Jungmannova 1267/7,Kuřim,65278992,"Hypokredit, s.r.o."
13.99738475400045,50.64309274800047,,Fügnerova 715/18,Trmice,66060095,Chi Hoang Ngoc
18.621398156000453,49.739925007000465,,Jablunkovská 2054/30,Český Těšín,68978120,Chi Thanh Tran
15.057836430000464,50.774363920000496,,Ruprechtická 1379/12b,Liberec,62230441,Chien Do Dinh
14.467117791000419,50.001517330000468,,Libušská 319/126,Praha,67970044,Chinh Ngo Quoc
14.421199634000459,50.077179599000488,,Karlovo náměstí 559/28,Praha,28129814,"I Feel Well, s.r.o."
14.47937007100046,48.975400065000485,,tř. 28. října 1476/10,České Budějovice,63906864,"I.T.F. Commerce, s.r.o."
16.604678971000453,49.189172597000493,,Hybešova 259/21,Brno,25331663,"Iastyl, s.r.o."
